timestamp_utc,exchange,symbol,best_bid,best_ask,spread,spread_bps,top_depth,trade_count_100,buy_trades_100,sell_trades_100,ticker_last,ticker_volume,percentage_change,provider_data_hash
2026-05-29T05:51:13.705695+00:00,gateio,AVAX/USDT,8.918,8.922,0.004000000000001336,4.48430493,74.539,100,52,48,8.931,38471.678,1.67,3b3a5c15bbe4ed4063f47405b1eb45e9138f513c88e26386b858b145d87030e3
2026-05-29T05:51:15.228536+00:00,gateio,LINK/USDT,8.983,8.986,0.0030000000000001137,3.33908398,78.06,100,45,55,8.983,701448.07,1.62,a295559ddb63ddade9564aeafa6dc572faedc6b39c598d8d576fe13b4d68a421
2026-05-29T05:51:16.809122+00:00,gateio,TON/USDT,1.7682,1.7687,0.0004999999999999449,2.82733467,147.51,100,44,56,1.7685,5950234.401902105,-1.36,e19c98a5a52d440b15233c74944f805697c611e276296331cf048d9068dd1c12
2026-05-29T05:51:47.900295+00:00,gateio,BTC/USDT,73673.6,73673.7,0.09999999999126885,0.01357337,0.37175,100,76,24,73673.6,8558.737910878,0.89,f770aae38e5efc216314b6722a6e17450e5cef6db681dd720f392cc7981f95f7
2026-05-29T05:51:49.168748+00:00,gateio,ETH/USDT,2013.89,2013.9,0.009999999999990905,0.04965502,10.8494,100,57,43,2013.9,137754.4654838108,1.78,a86307c48fe5eea4ee740d412cdea18dad74c2fad005d8b071fba9102f97ec41
2026-05-29T05:51:50.372797+00:00,gateio,SOL/USDT,82.05,82.06,0.010000000000005116,1.21869478,119.087,100,44,56,82.05,929300.0139975701,1.57,3c5fb421955abad5d79f559a8da203040d22d9c016a94faad6e6333e2eaca8e1
2026-05-29T05:51:51.705251+00:00,gateio,BNB/USDT,637.9,638.0,0.10000000000002274,1.56752097,6.082,100,47,53,638.0,22235.1149935163,0.42,69d4d2ff571abd773fdd8696866113c4888a3b71b46ffdc9db1e47313b7ad2d5
2026-05-29T05:51:53.039077+00:00,gateio,XRP/USDT,1.314,1.315,0.0009999999999998899,7.60745531,34393.469,100,38,62,1.315,15251687.37758901,2.33,f0e17c62fc1c7e81716277ddf0e1c9deea2927f43b7e12cf9854dea6eab5070c
2026-05-29T05:51:54.567951+00:00,gateio,DOGE/USDT,0.09954,0.09955,9.999999999996123e-06,1.0045708,7170.91,100,49,51,0.09955,268652367.64005846,2.0,5be81fd4012402d7214dff9848b73a05adeeec036b7141b89766c64e554b5d1e
2026-05-29T05:51:55.986487+00:00,gateio,ADA/USDT,0.2349,0.235,9.999999999998899e-05,4.25622473,12020.3,100,29,71,0.2349,36036843.79,2.17,7e4bd4fbe52bfbff39d6497a69ef4fd91e4d4859768575ff2cb694e256490e67
2026-05-29T05:51:57.464891+00:00,gateio,AVAX/USDT,8.918,8.921,0.0030000000000001137,3.36341723,52.843,100,52,48,8.931,38468.32,1.6,c9b3a097a93d7c022c70ec5787510214f38185626be882035915672717af77ff
2026-05-29T05:51:59.067948+00:00,gateio,LINK/USDT,8.984,8.987,0.0030000000000001137,3.33871237,79.28999999999999,100,44,56,8.984,700456.4,1.64,e494aa46f69e7dad944987e577a6eda22b2a33f32f4cacd4f365cbc0cc04688e
2026-05-29T05:52:00.344171+00:00,gateio,TON/USDT,1.767,1.7675,0.000500000000000167,2.82925449,155.97000000000003,100,45,55,1.7671,5952715.601902105,-1.48,ad4df995091f6d3da6908a9ccefa64a8ef2a8e60c5534a726ef9a1887723c9b7
2026-05-29T05:52:28.272917+00:00,gateio,BTC/USDT,73675.2,73675.3,0.10000000000582077,0.01357308,0.576036,100,50,50,73675.3,8557.284973878,0.88,13bf0e9d98b9b08b12cb8cf37eb6913008e052f0f40e54d162bfb51e93364e61
2026-05-29T05:52:29.780460+00:00,gateio,ETH/USDT,2013.95,2013.96,0.009999999999990905,0.04965354,8.2026,100,61,39,2013.95,137710.0950838108,1.79,cb1cdb67aedbbf17be0dd080b49c022fb60ea1ca26f9ad2442a664c1afc5f7b4
2026-05-29T05:52:31.144308+00:00,gateio,SOL/USDT,82.05,82.06,0.010000000000005116,1.21869478,79.55,100,41,59,82.05,929351.8079975701,1.59,7c1b54a003befc58e3da21b3e5971d3d45e53c48e78601cf3bef928e53daf115
2026-05-29T05:52:32.970069+00:00,gateio,BNB/USDT,637.9,638.0,0.10000000000002274,1.56752097,5.901,100,50,50,637.9,22235.2459935163,0.42,9c98b0b265445d7749e510d86cfaad92d5f774a616d35e46fcf5246542c822b7
2026-05-29T05:52:34.332613+00:00,gateio,XRP/USDT,1.314,1.315,0.0009999999999998899,7.60745531,50806.267,100,37,63,1.314,15254446.668589009,2.17,81708b828743e24a653ccec1d0f8fcbb22e437ccdbabaa574610a0091d70fce7
2026-05-29T05:52:35.859121+00:00,gateio,DOGE/USDT,0.09953,0.09954,1.0000000000010001e-05,1.00467172,25098.010000000002,100,51,49,0.09953,268445413.8700585,1.96,175d8bf3411c52a5b0afe9f879d673b83434fa2a39b8d7f6053eaa7fbcff4af4
2026-05-29T05:52:37.803608+00:00,gateio,ADA/USDT,0.2348,0.235,0.00019999999999997797,8.51426139,54024.92,100,29,71,0.235,36013585.93,2.26,a3c8f06d2ce291fbd08e5479f6955bc06b2c0d39ca320509cf1e315b24d8bdac
2026-05-29T05:52:39.082937+00:00,gateio,AVAX/USDT,8.915,8.92,0.005000000000000782,5.60695262,94.805,100,52,48,8.931,38468.32,1.6,12a51df38dd0df0cb72dd96715c9be44e022d0a703eec1dc8932ce73d732b48a
2026-05-29T05:52:40.506539+00:00,gateio,LINK/USDT,8.981,8.984,0.0030000000000001137,3.33982744,127.46,100,42,58,8.984,699998.52,1.67,80797599fd7c847c73cdff62022aacf3df0c3d55466b683c1ff4bc4408b94eb5
2026-05-29T05:52:42.068602+00:00,gateio,TON/USDT,1.7666,1.7673,0.000700000000000145,3.9616288,40.42,100,46,54,1.7671,5954110.171902105,-1.51,8702c473e6c3e212897a239879beb31358d395b2248384a9309118aff09ab5e7
2026-05-29T05:53:09.979079+00:00,gateio,BTC/USDT,73676.1,73676.2,0.09999999999126885,0.01357291,0.487656,100,39,61,73670.7,8556.225296878,0.9,1f35c2f9a4bc5e6f51fd39c42966fb2a0ff289d11133bca528991a9399577232
2026-05-29T05:53:11.179791+00:00,gateio,ETH/USDT,2013.55,2013.56,0.009999999999990905,0.04966341,15.674999999999999,100,33,67,2013.67,137703.4784838108,1.79,9cd41a723d3fabcb1d72da9027028108d28813e530b82c70ba9743e4ede10ae3
2026-05-29T05:53:12.364843+00:00,gateio,SOL/USDT,82.05,82.06,0.010000000000005116,1.21869478,305.676,100,37,63,82.06,928620.5619975701,1.59,8b1d90b1954a6377dd15fc5cc099cac029bd03ecc2ef3be463adc7b63463ae16
2026-05-29T05:53:13.910459+00:00,gateio,BNB/USDT,638.1,638.2,0.10000000000002274,1.5670297,6.106,100,54,46,638.2,22229.7229935163,0.47,863012c4aec572995c8fa7f2f8dee165c8302e16f0bf5679f7c8ce2dfc1402cb
2026-05-29T05:53:15.106614+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,31601.955,100,40,60,1.314,15237187.56158901,2.17,c483fe34bf6e83987e9e19449c92b90d86c4a5b4e44c2d6626d52c83002e4950
2026-05-29T05:53:16.270498+00:00,gateio,DOGE/USDT,0.09952,0.09953,9.999999999996123e-06,1.00477267,20597.75,100,46,54,0.09952,268345509.13005847,1.91,be541acfcbcb35885fffb85c2a772878bf1f16ee14cad59995f8a7fafead2c49
2026-05-29T05:53:17.621053+00:00,gateio,ADA/USDT,0.2348,0.2349,9.999999999998899e-05,4.25803704,9499.880000000001,100,32,68,0.2348,36004764.18,2.13,dd269f3f08a6ad611477ab3cbb358310e8acc6a8fbe00f045c7f4bbc5aca46f0
2026-05-29T05:53:18.949098+00:00,gateio,AVAX/USDT,8.916,8.917,0.0009999999999994458,1.12151629,3.021,100,52,48,8.931,38468.32,1.6,fc6202cf57e158f34ec91447614a1aa6c5908ebebe28b1ff5b37d7fca3d875d9
2026-05-29T05:53:20.157009+00:00,gateio,LINK/USDT,8.983,8.987,0.0039999999999995595,4.45186422,153.91,100,41,59,8.984,699605.06,1.66,cd5a3793ca2a59cd5a3aff371d17f0d06622a96f07a1791086487e487f0c8d53
2026-05-29T05:53:21.361178+00:00,gateio,TON/USDT,1.7668,1.7675,0.000700000000000145,3.96118043,216.20000000000002,100,42,58,1.7675,5954948.571902105,-1.49,b4793f39e34eef93c3ccb919a2a10f36c6d11cf3eada7d2a9643f903cb838f5a
2026-05-29T05:53:48.775058+00:00,gateio,BTC/USDT,73681.7,73681.8,0.10000000000582077,0.01357188,0.399052,100,49,51,73679.0,8557.942288878,0.88,6b7680fcf95f88f251f4a2878943d4f6b8c3ef92f7be9892d6d5fd3ebe505d5b
2026-05-29T05:53:49.978978+00:00,gateio,ETH/USDT,2013.76,2013.77,0.009999999999990905,0.04965823,7.503,100,37,63,2013.77,137664.7362838108,1.75,f6c3e94de66f817b470ea8e486f4b3b5dd5da1ec0602ef43e64321933b2d2c52
2026-05-29T05:53:51.140701+00:00,gateio,SOL/USDT,82.07,82.08,0.010000000000005116,1.21839781,145.09199999999998,100,47,53,82.08,928593.90399757,1.59,c9d3b8275af0396a61c66f09c3caa6c515e8ac518ebb739426a3ae04ffcb5acb
2026-05-29T05:53:52.315905+00:00,gateio,BNB/USDT,638.2,638.3,0.09999999999990905,1.56678418,5.104,100,54,46,638.3,22224.7999935163,0.44,e610b86aeff4a949d95ef82024116732992e57bec0eb0ff047761499f62589ed
2026-05-29T05:53:53.500669+00:00,gateio,XRP/USDT,1.314,1.315,0.0009999999999998899,7.60745531,38469.661,100,43,57,1.315,15220607.68358901,2.25,58439ea5b2c9ef26fc6f1e5c4a0368a4fd552024df50cdc78e1eaa7f120374e5
2026-05-29T05:53:54.976949+00:00,gateio,DOGE/USDT,0.09956,0.09957,1.0000000000010001e-05,1.00436901,66755.14,100,44,56,0.09956,268313912.8900585,1.92,33d80797a8e892261f8800774ed3aaa1dd07e66dac26239fa7e8aa1dedac42ac
2026-05-29T05:53:56.080684+00:00,gateio,ADA/USDT,0.235,0.2351,0.00010000000000001674,4.25441395,7427.69,100,33,67,0.235,35986697.82,2.17,0afa0d8fc9cf27c6f16f57e10c6792209446fa107de536ee8a3b297a7de891c7
2026-05-29T05:53:57.576275+00:00,gateio,AVAX/USDT,8.917,8.921,0.0039999999999995595,4.48480771,45.0,100,52,48,8.931,38466.722,1.6,174817bae98504953da06670859b45bb7e6fc96b9a84723c2ae39da620ca0a9d
2026-05-29T05:53:58.814148+00:00,gateio,LINK/USDT,8.987,8.989,0.002000000000000668,2.22518914,67.5,100,41,59,8.989,698791.84,1.66,0d0b459e36ab04cb4177a4cc4981bdbe412b5f12f514f2d90f2dcf34e88c70b5
2026-05-29T05:54:00.260371+00:00,gateio,TON/USDT,1.7669,1.7678,0.0009000000000001229,5.09236993,60.620000000000005,100,46,54,1.7678,5955899.7419021055,-1.48,1ef1bdb24b0b473129e523e58d4e05820016555414ed9c8e5e2207de0958864a
2026-05-29T05:54:28.989152+00:00,gateio,BTC/USDT,73684.2,73684.3,0.10000000000582077,0.01357142,0.483741,100,45,55,73684.1,8556.095360878,0.85,4584bedc30fc0fb87e36c66c61cad1c65c386c4d39adac0efcb31e8f89425c2a
2026-05-29T05:54:30.434782+00:00,gateio,ETH/USDT,2013.83,2013.84,0.009999999999990905,0.0496565,12.706399999999999,100,45,55,2013.83,137567.0410838108,1.72,c566f7201fd632e3092df8ea1c88f088babbeb0fb3aec9318894e6db93d17c5f
2026-05-29T05:54:32.080629+00:00,gateio,SOL/USDT,82.06,82.07,0.009999999999990905,1.21854627,96.087,100,50,50,82.07,928555.0479975701,1.58,dcbcf9576fd938eefc012720add1c42db5b070bdce7f5fbb1cd14155dd883048
2026-05-29T05:54:33.587049+00:00,gateio,BNB/USDT,638.2,638.3,0.09999999999990905,1.56678418,6.202,100,56,44,638.3,22224.1929935163,0.42,879fabcc86f58e073116940bed168717fc93ba2ec813efc61dbcc16e6061389d
2026-05-29T05:54:35.176805+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,35711.562,100,49,51,1.314,15243996.440589009,2.25,531bc405ac30813e26b8b40c6ad545365c8f15621c2945e5bd49220ea8859a00
2026-05-29T05:54:36.375840+00:00,gateio,DOGE/USDT,0.09953,0.09954,1.0000000000010001e-05,1.00467172,20419.02,100,44,56,0.09955,268158696.00005847,1.9,c395bdde049524b1762d2ff8db61a25b11c30f9ce796daf4d5ef02d26de34874
2026-05-29T05:54:37.662396+00:00,gateio,ADA/USDT,0.235,0.2351,0.00010000000000001674,4.25441395,9138.23,100,36,64,0.235,35972983.28,2.12,59472f1821bacaa472fe8fff6063ed9a948cbe84ec65767f191c9c56eedf3548
2026-05-29T05:54:38.908757+00:00,gateio,AVAX/USDT,8.918,8.921,0.0030000000000001137,3.36341723,70.906,100,52,48,8.931,38466.722,1.6,3e304ec8ece90f304096555c9b2ee751ddc7817e91dbc643cdf820784d752459
2026-05-29T05:54:40.263352+00:00,gateio,LINK/USDT,8.985,8.989,0.004000000000001336,4.45087348,146.75,100,44,56,8.984,698097.94,1.58,ee4f500017a0fef94291f9572e8244ebd1d469caeab67bff8d5e8d8658289b69
2026-05-29T05:54:41.516465+00:00,gateio,TON/USDT,1.7684,1.7691,0.0006999999999999229,3.95759717,96.07,100,55,45,1.7686,5955442.481902105,-1.51,b8ee5cebb1bcd46e6248c125048137efd06c51ef628924e98b8d5f20d44ea1fc
2026-05-29T05:55:07.396991+00:00,gateio,BTC/USDT,73663.3,73663.4,0.09999999999126885,0.01357527,0.7954460000000001,100,24,76,73663.3,8555.119830878,0.84,baafde3f3e97f0775241f1e41078717fbcf4c064252377ae315e9cfe096bd75e
2026-05-29T05:55:08.561859+00:00,gateio,ETH/USDT,2013.54,2013.55,0.009999999999990905,0.04966365,13.3686,100,45,55,2013.55,137510.2558838108,1.73,0656f3806b6701f0abc9e4d75803343fda14a8e7b09903ac98bdf693bea0ac6a
2026-05-29T05:55:09.689149+00:00,gateio,SOL/USDT,82.04,82.05,0.009999999999990905,1.21884332,191.257,100,48,52,82.05,928268.4879975701,1.57,7ecdd3431fdc6926ec2019110bd8c89868aff03efd7a822340067029889a2138
2026-05-29T05:55:10.882497+00:00,gateio,BNB/USDT,638.2,638.3,0.09999999999990905,1.56678418,9.404,100,60,40,638.3,22221.8679935163,0.45,b6da3fc3ab75562b2049f729bf49d726b4bf2a17ed3299f5ba2ac00dc2e5f6df
2026-05-29T05:55:12.034768+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,19852.067,100,35,65,1.313,15252162.02158901,2.09,4cbf5be2101c8a2f24b5e4a06bff9149a73b5dec643f4ac84e5eb2b3a941bd89
2026-05-29T05:55:13.180593+00:00,gateio,DOGE/USDT,0.09951,0.09952,9.999999999996123e-06,1.00487364,17871.280000000002,100,47,53,0.09952,268072558.78005847,1.85,1c21da7dc2008ee6439bc664a881e1468f0f0038660a9feb9d4b5bc708c3530e
2026-05-29T05:55:14.373201+00:00,gateio,ADA/USDT,0.2349,0.235,9.999999999998899e-05,4.25622473,11352.2,100,36,64,0.2349,35952295.24,2.08,4201fc11a0398c3c369e53e104810fafaf83a23b502707b05dbffea1216a93b3
2026-05-29T05:55:15.536419+00:00,gateio,AVAX/USDT,8.915,8.919,0.004000000000001336,4.48581361,47.666,100,52,48,8.931,38466.722,1.6,65baf0794d764574ccaecdcd2ad0e6e48bc3e30b7d1b826f6132f50e01c34ab9
2026-05-29T05:55:16.929307+00:00,gateio,LINK/USDT,8.982,8.984,0.002000000000000668,2.2264277,127.46,100,47,53,8.984,697588.78,1.64,a8bc7176d071e5c09b2163357f956a6175cd2234caebf9547fd185f59d1295e7
2026-05-29T05:55:18.234723+00:00,gateio,TON/USDT,1.7674,1.768,0.0005999999999999339,3.3942411,71.21000000000001,100,56,44,1.7681,5955393.381902105,-1.42,672710419463ae3be1c4ab4d98c605720611b1d4a906f02064c24f9759ab3813
2026-05-29T05:55:48.147363+00:00,gateio,BTC/USDT,73660.4,73660.5,0.10000000000582077,0.01357581,0.390893,100,19,81,73660.5,8553.555574878,0.84,ba4107bb152c657d00ac97a982a3b4a32f4f19fda78ce6cfb4981d9d4ef69563
2026-05-29T05:55:49.316233+00:00,gateio,ETH/USDT,2013.02,2013.03,0.009999999999990905,0.04967648,16.7817,100,15,85,2013.03,137509.5763838108,1.71,3b54c143755da20a1c6e581cfd21d24616680c519d751a80f778f7672c981e0a
2026-05-29T05:55:50.564838+00:00,gateio,SOL/USDT,82.01,82.02,0.009999999999990905,1.21928915,98.041,100,40,60,82.02,928031.5979975701,1.54,54fc5421f945d86d4501f4a3f13191550bb6e5da4058c17da50beed02e9c9a17
2026-05-29T05:55:51.714068+00:00,gateio,BNB/USDT,638.0,638.1,0.10000000000002274,1.56727529,2.362,100,53,47,638.1,22221.1119935163,0.42,f00171509ad2aec05e7b452e357f887b787333afc76321549047d03da3a86ed0
2026-05-29T05:55:53.030144+00:00,gateio,XRP/USDT,1.312,1.313,0.0009999999999998899,7.61904762,52698.747,100,31,69,1.313,15255058.02158901,2.25,da00044915e075366a6b25f8e5e3d361003c5a2ae28cad2cc1e1b2d1766af765
2026-05-29T05:55:54.629088+00:00,gateio,DOGE/USDT,0.09947,0.09948,9.999999999996123e-06,1.00527771,25813.0,100,43,57,0.09947,268010272.84005848,1.81,b7670dba81b23e71a2aa000f63aaf93fb203f184d5f915ee5823d6701a448692
2026-05-29T05:55:55.777377+00:00,gateio,ADA/USDT,0.2349,0.235,9.999999999998899e-05,4.25622473,10865.57,100,38,62,0.235,35950094.74,2.17,51b1444c5ee05567b88ed0a9219150ee6728044b52a1aa7582dbb87eab590e36
2026-05-29T05:55:57.186144+00:00,gateio,AVAX/USDT,8.916,8.919,0.0030000000000001137,3.36417157,57.337,100,52,48,8.931,38466.722,1.6,7b2e053083b0c73daf3a2e618069fd547e77b25cc54f86ccce3404f18f48a81e
2026-05-29T05:55:58.471339+00:00,gateio,LINK/USDT,8.98,8.982,0.0019999999999988916,2.22692351,129.47,100,47,53,8.982,697130.83,1.64,d18d63ec90be68c38fae4b181e338dd4302400af547d0183e57f79cba9e4d3d7
2026-05-29T05:55:59.812367+00:00,gateio,TON/USDT,1.7661,1.7666,0.0004999999999999449,2.83069607,80.19,100,56,44,1.7677,5955473.761902105,-1.57,69620d98d69cddebebdd1e86ee80ea037cebef1e96e1c22d3e9e6fbf2399bdef
2026-05-29T05:56:28.385258+00:00,gateio,BTC/USDT,73658.2,73658.3,0.10000000000582077,0.01357621,0.841064,100,22,78,73658.2,8553.469275878,0.84,c71b215a23ba51e96993ddcfd613dddd578322969753c4b927c7cd911b19088a
2026-05-29T05:56:29.845789+00:00,gateio,ETH/USDT,2012.86,2012.87,0.009999999999990905,0.04968043,17.374299999999998,100,10,90,2012.86,137497.4992838108,1.72,c58d1abfe40fe95482b99310b0a3d124e08e9c853ba05afdd580790172c36754
2026-05-29T05:56:31.179259+00:00,gateio,SOL/USDT,82.0,82.01,0.010000000000005116,1.21943784,81.382,100,40,60,82.01,927885.51199757,1.52,b8ac3a5aa9550418f1edecafac080016de18b58f6ef02d84ca482701c8f02291
2026-05-29T05:56:32.716457+00:00,gateio,BNB/USDT,638.0,638.1,0.10000000000002274,1.56727529,1.819,100,54,46,638.1,22213.1279935163,0.44,8ee58e17a8ffcc9f60848b8d7d722b8bd3d8f27cc8dded95744e0c307d53bac3
2026-05-29T05:56:34.242904+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,26137.347,100,31,69,1.313,15255301.56858901,2.09,3e5e9352b8d46b2528b74d19f32ecd1e1d99de6949eef7eecc9b166b577f1db8
2026-05-29T05:56:35.588335+00:00,gateio,DOGE/USDT,0.09946,0.09948,1.9999999999992246e-05,2.01065648,38478.85,100,45,55,0.09945,268007681.3600585,1.8,96d2f1e301bc9b8f5b0b750cd43cab5d39ad14c97e73109032f20977b42f0e49
2026-05-29T05:56:36.833601+00:00,gateio,ADA/USDT,0.2348,0.2349,9.999999999998899e-05,4.25803704,9924.79,100,37,63,0.2349,35935451.88,2.13,65415211c59c7023594ba299ae6699a6212caa54e9ac50ba777fc7ee8b09e8b8
2026-05-29T05:56:38.133923+00:00,gateio,AVAX/USDT,8.915,8.917,0.002000000000000668,2.24315837,49.326,100,52,48,8.931,38445.422,1.65,3e09a11df98b473296f96c66d656323bd9a0f88e4e3e89749c3ee1b2c90a77ab
2026-05-29T05:56:39.396289+00:00,gateio,LINK/USDT,8.98,8.981,0.0009999999999994458,1.11352375,60.22,100,48,52,8.981,696703.09,1.58,e807de0f308d4862994127351201d1d4e921af1ececcdf9e43c0e94992cbf4fb
2026-05-29T05:56:40.647638+00:00,gateio,TON/USDT,1.7661,1.7666,0.0004999999999999449,2.83069607,34.17,100,54,46,1.7666,5956773.791902105,-1.71,b49e7376f48cb56092e3e4df153af6e225abfb2d31f703145cb2b375b4919367
2026-05-29T05:57:11.612969+00:00,gateio,BTC/USDT,73658.2,73658.3,0.10000000000582077,0.01357621,0.87439,100,26,74,73658.2,8550.111825878,0.86,88c19552995931aac70125d0967e8f65bf398da6f5b041e0d2afaff1c4988b78
2026-05-29T05:57:12.838748+00:00,gateio,ETH/USDT,2013.01,2013.02,0.009999999999990905,0.04967673,11.1988,100,23,77,2013.01,137426.9123838108,1.74,b45c0ae9e37dfb54a2c4f571cdce11e543e1885ca8f51f04d12c2fa868657482
2026-05-29T05:57:14.254745+00:00,gateio,SOL/USDT,82.0,82.01,0.010000000000005116,1.21943784,48.375,100,38,62,82.01,927881.8289975701,1.56,afac33b989972e93fdc430cda4a3a36b18c09dd9f71466b3477107e917601fdf
2026-05-29T05:57:15.493061+00:00,gateio,BNB/USDT,638.1,638.2,0.10000000000002274,1.5670297,2.447,100,54,46,638.1,22205.9179935163,0.48,c96b17f15e70f6792a18ee80477e5b059f4c1d62b9ce9b46c91002f114afd5fa
2026-05-29T05:57:16.872485+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,16221.212,100,35,65,1.314,15262643.748589009,2.25,ba6ca9dc07e8759038648b02075a758f26d08ab830450e861b3a64096cbb6dd2
2026-05-29T05:57:18.151531+00:00,gateio,DOGE/USDT,0.09946,0.09947,9.999999999996123e-06,1.00537878,80274.0,100,51,49,0.09947,267978633.63005847,1.85,b4ff1da7daeab8284f9c4e8797da3e2c4d02fa6908b120d1618c4ad25151b4bd
2026-05-29T05:57:19.385134+00:00,gateio,ADA/USDT,0.2348,0.2349,9.999999999998899e-05,4.25803704,10725.74,100,44,56,0.2349,35916694.33,2.17,aa567c53f183dce5d97d219c36506567dc09a331f2972b0761287cfd185d3e96
2026-05-29T05:57:20.711171+00:00,gateio,AVAX/USDT,8.915,8.917,0.002000000000000668,2.24315837,49.272000000000006,100,52,48,8.931,38445.422,1.65,3a31299135b4aa6e6e6f7d7422d744127c568dab9d7f3714b945ae4801b1e861
2026-05-29T05:57:21.990791+00:00,gateio,LINK/USDT,8.98,8.983,0.0030000000000001137,3.3401993,33.76,100,49,51,8.981,696299.82,1.64,d36a06d98e0091c9ad26626cafc5aa53160c8b4ed4ada2ce48e9afe8dcc76fd6
2026-05-29T05:57:23.132939+00:00,gateio,TON/USDT,1.767,1.7677,0.000700000000000145,3.96073217,85.64,100,56,44,1.7677,5957581.441902105,-1.65,4a598b4f80dfec1d9247466d301c2ceacccb98c0765590a746e514d87a723dd5
2026-05-29T05:57:49.102129+00:00,gateio,BTC/USDT,73663.3,73663.4,0.09999999999126885,0.01357527,0.509592,100,53,47,73663.3,8551.942845878,0.86,69f9662b857c69684285f6308d75d7b5dc2f71297965df8a365ab340fbab70fa
2026-05-29T05:57:50.976663+00:00,gateio,ETH/USDT,2013.01,2013.02,0.009999999999990905,0.04967673,7.4572,100,27,73,2013.01,137440.3549838108,1.73,30aa6136bdd467af16405ce6b6d7f2866f154abb925bfbf10d866e6a1654b14c
2026-05-29T05:57:52.447524+00:00,gateio,SOL/USDT,81.99,82.0,0.010000000000005116,1.21958656,239.534,100,41,59,81.99,927937.8929975701,1.58,02191583ad3f345a6f8d7b207bdd0dc62ea2082f6a1b128dd33ac1d3d96f144c
2026-05-29T05:57:53.905308+00:00,gateio,BNB/USDT,638.0,638.1,0.10000000000002274,1.56727529,4.922,100,38,62,638.0,22296.7849935163,0.48,85cf7cbc665eae1a48eb617131adc7f2855933c0c967457498f8e3934b026792
2026-05-29T05:57:55.072830+00:00,gateio,XRP/USDT,1.313,1.314,0.001000000000000112,7.61324705,43904.089,100,41,59,1.314,15259228.84058901,2.33,0645eba6dffbc68de4f6a83483c36494b808c0ab3c05048869a357a895ea2d0a
2026-05-29T05:57:56.243394+00:00,gateio,DOGE/USDT,0.09947,0.09948,9.999999999996123e-06,1.00527771,10851.13,100,53,47,0.09947,267966307.77005848,1.88,e1e7d6540a8e38b1664d6309a91c956350bb30a0a3213ed3e476bc3f72c5ec9c
2026-05-29T05:57:57.523199+00:00,gateio,ADA/USDT,0.2349,0.235,9.999999999998899e-05,4.25622473,9441.58,100,46,54,0.235,35894660.13,2.3,a330fb041d531da172af87f7f9ee20ff60ba127564d4b79efd5ded8ec9e4d625
2026-05-29T05:57:58.704166+00:00,gateio,AVAX/USDT,8.915,8.916,0.0010000000000012221,1.12164208,26.772000000000002,100,52,48,8.931,38444.22,1.71,37d8474e42c0d19a3f6ce38be10586645be95fd0fad4eab80fabdeefb8ffd11a
2026-05-29T05:57:59.890320+00:00,gateio,LINK/USDT,8.98,8.983,0.0030000000000001137,3.3401993,87.61,100,49,51,8.983,695768.32,1.7,94a35245d7753caf9db0f1e274d37f41368c2a7545caeeede76a5b01ee09d4d7
2026-05-29T05:58:01.240160+00:00,gateio,TON/USDT,1.7669,1.7677,0.0008000000000001339,4.52667912,71.03,100,56,44,1.7666,5957930.191902105,-1.72,60e3240329fbb413dab066814b0b4d946da3cf833770693c47ab4aa766ed2823
2026-05-29T05:58:30.236190+00:00,gateio,BTC/USDT,73665.0,73665.1,0.10000000000582077,0.01357496,0.621272,100,57,43,73665.0,8550.156159878,0.92,e61fc64f8515c8edda98e1985e755adcdc421d194a4ef1f720e7d908427d5393
2026-05-29T05:58:31.472063+00:00,gateio,ETH/USDT,2013.11,2013.12,0.009999999999990905,0.04967426,11.9038,100,44,56,2013.11,137424.5833838108,1.79,7142c5ceda118b6b41f43a5e4159a6acbbd79472c13f81b7743b938ed167db51
2026-05-29T05:58:32.705064+00:00,gateio,SOL/USDT,82.0,82.01,0.010000000000005116,1.21943784,98.19200000000001,100,46,54,82.0,927886.81099757,1.66,ba0ec81e36e1116adc2a3940fe1b6e47a4a1bbe5677d04b6d85002c39169f889
2026-05-29T05:58:33.983085+00:00,gateio,BNB/USDT,638.0,638.1,0.10000000000002274,1.56727529,7.305999999999999,100,38,62,638.1,22284.0199935163,0.55,21dbb47304cc33b24af324acc6ba5f59b15e932c2aae35f52ba4b1b29594f52a
2026-05-29T05:58:35.168540+00:00,gateio,XRP/USDT,1.314,1.315,0.0009999999999998899,7.60745531,36656.842000000004,100,65,35,1.314,15258510.428589009,2.33,451f10e9c8fe6e57917dd504519bad76e0d06454e1c5de01865161dc57b4020b
2026-05-29T05:58:36.652863+00:00,gateio,DOGE/USDT,0.09953,0.09954,1.0000000000010001e-05,1.00467172,122713.25,100,54,46,0.0995,267908013.59005848,1.99,9dc522a49a52ecb5a2ccd5c1902ac6726a5c8871cf6a06a2b5a3469b907464f4
